Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Talking About This (Post) by action type - comment,Lifetime Talking About This (Post) by action type - like,Lifetime Talking About This (Post) by action type - share,Lifetime Post Stories by action type - comment,Lifetime Post Stories by action type - like,Lifetime Post Stories by action type - share,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post consumers by type - link clicks,Lifetime Post consumers by type - other clicks,Lifetime Post consumers by type - photo view,Lifetime Post consumers by type - video play,Lifetime Post Consumptions by type - link clicks,Lifetime Post Consumptions by type - other clicks,Lifetime Post Consumptions by type - photo view,Lifetime Post Consumptions by type - video play,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Negative feedback - hide_all_clicks,Lifetime Negative feedback - hide_clicks,Lifetime Negative feedback - unlike_page_clicks,Lifetime Negative Feedback from Users by Type - hide_all_clicks,Lifetime Negative Feedback from Users by Type - hide_clicks,Lifetime Negative Feedback from Users by Type - unlike_page_clicks,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Average time video viewed,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Video length,Lifetime Percentage of viewers at each interval (video post) - 0,Lifetime Percentage of viewers at each interval (video post) - 1,Lifetime Percentage of viewers at each interval (video post) - 2,Lifetime Percentage of viewers at each interval (video post) - 3,Lifetime Percentage of viewers at each interval (video post) - 4,Lifetime Percentage of viewers at each interval (video post) - 5,Lifetime Percentage of viewers at each interval (video post) - 6,Lifetime Percentage of viewers at each interval (video post) - 7,Lifetime Percentage of viewers at each interval (video post) - 8,Lifetime Percentage of viewers at each interval (video post) - 9,Lifetime Percentage of viewers at each interval (video post) - 10,Lifetime Percentage of viewers at each interval (video post) - 11,Lifetime Percentage of viewers at each interval (video post) - 12,Lifetime Percentage of viewers at each interval (video post) - 13,Lifetime Percentage of viewers at each interval (video post) - 14,Lifetime Percentage of viewers at each interval (video post) - 15,Lifetime Percentage of viewers at each interval (video post) - 16,Lifetime Percentage of viewers at each interval (video post) - 17,Lifetime Percentage of viewers at each interval (video post) - 18,Lifetime Percentage of viewers at each interval (video post) - 19,Lifetime Percentage of viewers at each interval (video post) - 20,Lifetime Percentage of viewers at each interval (video post) - 21,Lifetime Percentage of viewers at each interval (video post) - 22,Lifetime Percentage of viewers at each interval (video post) - 23,Lifetime Percentage of viewers at each interval (video post) - 24,Lifetime Percentage of viewers at each interval (video post) - 25,Lifetime Percentage of viewers at each interval (video post) - 26,Lifetime Percentage of viewers at each interval (video post) - 27,Lifetime Percentage of viewers at each interval (video post) - 28,Lifetime Percentage of viewers at each interval (video post) - 29,Lifetime Percentage of viewers at each interval (video post) - 30,Lifetime Percentage of viewers at each interval (video post) - 31,Lifetime Percentage of viewers at each interval (video post) - 32,Lifetime Percentage of viewers at each interval (video post) - 33,Lifetime Percentage of viewers at each interval (video post) - 34,Lifetime Percentage of viewers at each interval (video post) - 35,Lifetime Percentage of viewers at each interval (video post) - 36,Lifetime Percentage of viewers at each interval (video post) - 37,Lifetime Percentage of viewers at each interval (video post) - 38,Lifetime Percentage of viewers at each interval (video post) - 39,Lifetime Percentage of viewers at each interval (video post) - 40,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views
138832254624_10154850033394625,https://www.facebook.com/ColumbiaMissourian/posts/10154850033394625,"The Missouri women's basketball team's historic season isn't over yet. The No. 10 seed Tigers beat No. 7 BYU on Saturday, advancing in the NCAA Tournament. The Tigers will play No. 2 Texas on Monday. http://bit.ly/1RWYoPq",Link,,,3/20/16 10:35, ,3067,3067,0,5073,5073,0,127,5,76,6,5,75,6,63,71,29,35,,,31,40,,,1,1,,1,,,1,,3660,2132,0,0,93,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154849626314625,https://www.facebook.com/ColumbiaMissourian/posts/10154849626314625,"The #MizzouSoccer team's second game on the preseason schedule is against FC Kansas City at Walton Stadium Monday night. A former Tiger, Kaysie Clark, will be suited up for FC Kansas City.",Link,,,3/20/16 8:20, ,1905,1905,0,3145,3145,0,38,,7,4,,7,5,34,46,18,19,1,,20,25,1,,0,0,,,,,,,2612,1588,0,0,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154849341659625,https://www.facebook.com/ColumbiaMissourian/posts/10154849341659625:0,Today's front page features adjunct professors; candidate campaign funds; and simulation training. Check out our e-edition: http://bit.ly/1PjRhi6,Photo,,,3/20/16 6:09, ,1682,1682,0,6278,6278,0,7,,,,,,,7,15,,2,6,,,2,13,,0,0,,,,,,,6243,1655,0,0,5,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154848192139625,https://www.facebook.com/ColumbiaMissourian/posts/10154848192139625,"It might be off-season for hunting-dogs, but two Labradors found plenty of activity tracking down foul balls at the Stephens softball doubleheader Saturday. http://bit.ly/1RWUm9C",Link,,,3/19/16 20:22, ,2046,2046,0,3376,3376,0,53,2,18,2,2,18,2,42,56,22,27,1,,23,32,1,,0,0,,,,,,,2304,1386,0,0,29,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154847863829625,https://www.facebook.com/ColumbiaMissourian/posts/10154847863829625,George Luber discussed how increased carbon dioxide emissions has impacted human health and how important it is to prepare for natural disaster recovery during his presentation Saturday on climate change. http://bit.ly/1pTPr2S,Link,,,3/19/16 18:32, ,852,852,0,1467,1467,0,6,,2,,,2,,4,4,4,,,,4,,,,0,0,,,,,,,1439,837,0,0,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154847531444625,https://www.facebook.com/ColumbiaMissourian/posts/10154847531444625,"In a commentary for Sunshine Week, MU student Lauren Styx says if a door were locked and you could never open it, wouldn’t curiosity burn you to your core? Sunshine laws help unlock the doors of government. http://bit.ly/1Pjo6vt",Link,,,3/19/16 16:15, ,176,176,0,271,271,0,2,,2,,,2,,1,1,1,,,,1,,,,0,0,,,,,,,231,150,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154847261309625,https://www.facebook.com/ColumbiaMissourian/posts/10154847261309625,Role playing exercises make intimate partner violence training at the Sinclair School of Nursing’s seem more real for students. http://bit.ly/1ZenNJP,Link,,,3/19/16 14:40, ,3041,3041,0,5209,5209,0,92,1,33,5,1,35,5,67,87,27,50,,,28,59,,,0,0,,,,,,,3078,1803,0,0,47,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154846906024625,https://www.facebook.com/ColumbiaMissourian/posts/10154846906024625,Need help deciding whom to vote for in the Columbia City Council election? We have all six candidates' responses to the proposed overhaul zoning codes here!,Link,,,3/19/16 12:33, ,169,169,0,277,277,0,3,,,,,,,3,3,1,2,,,1,2,,,0,0,,,,,,,245,146,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154846483559625,https://www.facebook.com/ColumbiaMissourian/posts/10154846483559625,Candidates for Columbia mayor and City Council responded to a Missourian Q&amp;A on the city's most pressing challenges in dealing with crime. Here's what they said. http://bit.ly/1Ublfgz,Link,,,3/19/16 10:00, ,1311,1311,0,2265,2265,0,33,,1,2,,1,2,31,37,28,5,,,31,6,,,2,2,1,1,,1,1,,1980,1141,0,0,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154846266049625,https://www.facebook.com/ColumbiaMissourian/posts/10154846266049625,"Junior, Jake Ring, hit an RBI-single to tie up the game against Florida in the top of ninth Friday night, but the comeback fell short in extra innings. #MizzouBaseBall will get another chance at the No. 1 seed Saturday night. http://bit.ly/1Zd8ykk",Link,,,3/19/16 8:30, ,234,234,0,387,387,0,4,,,,,,,4,4,3,1,,,3,1,,,0,0,,,,,,,355,212,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154845949224625,https://www.facebook.com/ColumbiaMissourian/posts/10154845949224625,"Fourth Ward City Council candidate Daryl Dudley is pulling ads funded by $60,000 worth of misreported campaign contributions. He received two donations, worth $10,000 and $50,000, and failed to report them to the Missouri Ethics Commission online within 48 hours of receiving them, as mandated by state law.  
http://bit.ly/1ZbleZ0",Link,,,3/19/16 6:11, ,1526,1526,0,2438,2438,0,34,1,3,,1,3,,31,35,19,13,,,20,15,,,0,0,,,,,,,2354,1472,0,0,32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154844844739625,https://www.facebook.com/ColumbiaMissourian/posts/10154844844739625,"Police arrested a man Thursday on charges of assault, child endangerment, kidnapping and unlawful use of weaponry. http://bit.ly/1Zb62v6",Status,,,3/18/16 20:06, ,1608,1608,0,2921,2921,0,66,,,,,,,66,66,56,10,,,55,11,,,2,2,,2,,,2,,2882,1586,0,0,66,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154843836134625,https://www.facebook.com/ColumbiaMissourian/videos/10154843836134625/,"The Stephens College exhibit “Playing Dress Up: How Kids See Clothing” showcases children’s interpretations of about 45 garments from the costume library. “Not every garment has a story, but most of the groupings have a story that will accompany them that are really fantastic,&quot; said Jennifer Cole, the Stephens College fashion assistant curator.",Video,,,3/18/16 18:00, ,7864,7864,0,18357,18357,0,363,13,112,20,15,119,20,315,495,,301,6,68,,420,7,68,2,2,,2,,,2,,11235,3624,0,0,86,21498,161,156,0,0,90857,0.894,1,0.7427,0.5394,0.4376,0.3578,0.3188,0.2899,0.2661,0.2505,0.2307,0.2151,0.2009,0.194,0.1881,0.1784,0.1683,0.1651,0.1628,0.1523,0.1436,0.1385,0.1349,0.1298,0.1248,0.1197,0.1179,0.1151,0.1124,0.111,0.106,0.1032,0.1009,0.0982,0.0954,0.0945,0.0927,0.0807,0.0739,0.061,0.0156,2272,2077,0,0
138832254624_10154844287054625,https://www.facebook.com/ColumbiaMissourian/posts/10154844287054625,"Legislators have tried to make synthetic cannabinoids like K2 illegal, but the continuous evolution of the drugs have made it difficult to do so. Columbia police say they are aware of between five and 10 K2 overdoses so far in 2016. http://bit.ly/1pR6z9q",Link,,,3/18/16 16:15, ,547,547,0,734,734,0,25,2,,1,3,,1,25,38,11,20,,,11,27,,,1,1,,1,,,1,,559,411,0,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154843952414625,https://www.facebook.com/ColumbiaMissourian/posts/10154843952414625,"Missouri football players call new cornerbacks coach Greg Brown &quot;The Wizard.&quot; &quot;Anytime you have a coach coming in with that name, you're going to get some good stuff,&quot; Missouri defensive back Logan Cheadle said. http://bit.ly/1UaVg8Z",Link,,,3/18/16 14:20, ,1044,1044,0,1821,1821,0,22,1,5,,1,5,,18,22,9,10,,,9,13,,,0,0,,,,,,,1749,1000,0,0,22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154843775634625,https://www.facebook.com/ColumbiaMissourian/posts/10154843775634625,"After finishing fifth nationally in 2015, Missouri wrestler and Columbia native J'Den Cox changed his diet and workout regimen. Now the junior is expecting to recreate the success of his championship-winning freshman season. http://bit.ly/259hEmm",Link,,,3/18/16 13:20, ,258,258,0,411,411,0,5,,1,,,1,,4,5,,4,,,,5,,,0,0,,,,,,,361,217,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154843571899625,https://www.facebook.com/ColumbiaMissourian/posts/10154843571899625,"Anger towards MU may be justified, but punishment is not, Rep. Caleb Rowden said in response to the Missouri House's $7.5 million cuts to the UM System.",Link,,,3/18/16 12:07, ,5774,5774,0,9497,9497,0,384,11,82,9,11,81,9,353,463,156,248,1,,160,302,1,,2,2,,2,,,2,,5658,3113,0,0,261,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154843459909625,https://www.facebook.com/ColumbiaMissourian/posts/10154843459909625,"The UM System is searching for an audit company to examine and evaluate the diversity, equity and inclusion within the system. All four campuses in the system will be undergoing the proposed audit.",Link,,,3/18/16 11:27, ,1917,1917,0,3293,3293,0,87,7,11,7,7,11,7,82,98,15,72,,,15,83,,,0,0,,,,,,,2018,1184,0,0,41,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154843295494625,https://www.facebook.com/ColumbiaMissourian/posts/10154843295494625,"In 2014, one in five part-time faculty members nationally lived below the poverty line. Adjunct professor around mid-Missouri are feeling a similar pinch with no guaranteed job benefits, security or wages.",Link,,,3/18/16 10:31, ,2980,2980,0,5004,5004,0,123,3,23,5,3,23,5,112,153,59,65,,,66,87,,,1,1,,1,,,1,,4469,2556,0,0,106,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154842856434625,https://www.facebook.com/ColumbiaMissourian/posts/10154842856434625,"Climate change is not just an issue for scientists; everyone should be thinking about sustainability, says Andy Revkin, an environmental writer for The New York Times and fellow at Pace University. He argues that a cultural narrative that sustainability is essential in order to preserve our planet.",Link,,,3/18/16 8:01, ,992,992,0,1774,1774,0,38,1,7,1,1,8,1,32,40,10,26,,,10,30,,,0,0,,,,,,,1506,840,0,0,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154842598704625,https://www.facebook.com/ColumbiaMissourian/posts/10154842598704625:0,"Today's front page features K2, Missouri gubernatorial debate, Boone County Fairgrounds and the UM System curators' response to the AAUP. Our e-edition: http://bit.ly/1SXlmuG",Photo,,,3/18/16 6:15, ,1967,1967,0,5317,5317,0,18,2,4,,2,4,,17,32,1,4,13,,1,4,27,,0,0,,,,,,,5288,1946,0,0,12,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154842272049625,https://www.facebook.com/ColumbiaMissourian/posts/10154842272049625,"At Thursday's gubernatorial debate, Eric Greitens drew heavy criticism for accepting the donation of a man accused of sexual assault. Candidates also discussed cuts to the UM System and the protests on the MU campus. http://bit.ly/1Z7DFhi",Link,,,3/18/16 4:16, ,1337,1337,0,2213,2213,0,33,,,1,,,1,32,35,25,8,,,27,8,,,0,0,,,,,,,2141,1273,0,0,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154841325974625,https://www.facebook.com/ColumbiaMissourian/posts/10154841325974625,"Missouri wrestler J'Den Cox is the No. 2 seed going into the NCAA Wrestling Championships this weekend, but he remains confident he'll leave New York City as a national champion. Cox finished fifth last season. http://bit.ly/1UF1j49",Link,,,3/17/16 20:10, ,1187,1187,0,2006,2006,0,24,2,12,2,2,12,2,18,21,6,13,,,8,13,,,0,0,,,,,,,1742,1011,0,0,22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154841066439625,https://www.facebook.com/ColumbiaMissourian/posts/10154841066439625,Candidates for Columbia mayor and City Council told the Missourian how they would pay for increased Police Department staffing. Here's what they wrote: http://bit.ly/1PeYDU2,Link,,,3/17/16 18:15, ,1279,1279,0,2067,2067,0,32,1,2,1,1,2,2,31,39,26,9,,,28,11,,,0,0,,,,,,,1944,1196,0,0,31,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154840872454625,https://www.facebook.com/ColumbiaMissourian/posts/10154840872454625,"@[Mizzou Baseball] trailed 4-0 on Wednesday's game against Southeast Missouri State. An inning and eight runs later, the team rallied back. Now, the team looks to keep the momentum going Friday against Florida, its first SEC game of the season.",Link,,,3/17/16 17:00, ,201,201,0,332,332,0,3,,2,,,2,,2,2,1,1,,,1,1,,,0,0,,,,,,,313,185,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154840419959625,https://www.facebook.com/ColumbiaMissourian/posts/10154840419959625,"&quot;I, as their teacher, see myself as a guide to that place where they can close their eyes and see all the world as it unfolds before them,&quot; writes Hickman High School creative writing teacher Nancy White.",Link,,,3/17/16 14:15, ,866,866,0,1545,1545,0,15,,7,1,,7,1,12,14,6,6,,,6,8,,,0,0,,,,,,,1300,706,0,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154840302134625,https://www.facebook.com/ColumbiaMissourian/posts/10154840302134625,"Missouri's Republican governor candidates — John Brunner, Eric Greitens, Catherine Hanaway and Peter Kinder — will debate Thursday night at Missouri Theatre. Because Attorney General Chris Koster is currently the only Democratic candidate, there won't be a Democratic debate.",Link,,,3/17/16 13:36, ,109,109,0,200,200,0,1,1,,,1,,,0,0,,,,,,,,,0,0,,,,,,,180,94,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154840139404625,https://www.facebook.com/ColumbiaMissourian/posts/10154840139404625,Columbia Police know of 5-10 K2 overdoses so far this year. The department thinks K2 is being sold to the homeless through street dealers and convenience stores.,Link,,,3/17/16 12:28, ,4227,4227,0,7432,7432,0,216,4,11,11,5,12,11,203,244,168,60,,,169,75,,,1,1,,1,,,1,,4573,2531,0,0,133,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154839989709625,https://www.facebook.com/ColumbiaMissourian/posts/10154839989709625,UM Curators Chairwoman Pamela Henrickson said Thursday that the decision to fire Melissa Click did not merit the AAUP’s censure and that Click’s behavior was “especially disturbing” and “dangerous.&quot;,Link,,,3/17/16 11:26, ,2193,2193,0,3729,3729,0,119,1,9,2,1,9,2,113,140,57,65,,,59,81,,,0,0,,,,,,,3011,1725,0,0,91,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154839886044625,https://www.facebook.com/ColumbiaMissourian/posts/10154839886044625,"MU will save $200,000 a year by closing two dorms — Lathrop and Laws halls — that have been on campus for 57 years.",Link,,,3/17/16 10:42, ,9283,9283,0,16994,16994,0,963,37,60,20,41,61,20,912,1256,404,632,,,429,827,,,3,3,,3,,,3,,7309,3666,0,0,481,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154839492984625,https://www.facebook.com/ColumbiaMissourian/posts/10154839492984625,Plans for new plexes have Ridgemont neighborhood residents perplexed. High density housing that might be added to the area is raising concerns. http://bit.ly/1RPM03I,Link,,,3/17/16 8:14, ,1311,1311,0,2206,2206,0,51,1,2,,1,2,,51,66,43,18,,,46,20,,,1,1,,1,,,1,,2154,1280,0,0,48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154839132549625,https://www.facebook.com/ColumbiaMissourian/posts/10154839132549625:0,Today's front page features preserving Maplewood House; climate change symposium; Supreme Court Justice; and Missouri primaries. Check out our e-edition: http://bit.ly/1QZCfCg,Photo,,,3/17/16 6:07, ,1591,1591,0,4645,4645,0,13,1,,1,1,,1,12,18,1,2,9,,1,3,14,,0,0,,,,,,,4622,1569,0,0,9,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154838892439625,https://www.facebook.com/ColumbiaMissourian/posts/10154838892439625,"Downtown development, public transportation and Columbia's carbon footprint were hot topics for city council candidates at Wednesday night's forum at the Boone County Government Center. Though they differed on some issues, all candidates agreed that increasing Columbia's renewable energy resources was important. http://bit.ly/1pvrWgu",Link,,,3/17/16 4:22, ,816,816,0,1230,1230,0,17,,4,,,4,,15,18,7,8,,,7,11,,,0,0,,,,,,,1204,798,0,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154837920504625,https://www.facebook.com/ColumbiaMissourian/posts/10154837920504625,A Missouri hemp advocacy group went to the Captiol on Wednesday to educate people about the benefits of industrial hemp and why it should be legal. http://bit.ly/1RPIvdx,Link,,,3/16/16 20:12, ,939,939,0,1519,1519,0,16,,6,1,,6,1,10,15,7,4,,,7,8,,,0,0,,,,,,,1350,834,0,0,14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154837708799625,https://www.facebook.com/ColumbiaMissourian/posts/10154837708799625,"When Missouri wrestler Le'Roy Barnes lost the 141-pound starting job, he didn’t try to argue. Instead, he told Missouri wrestling coach Brian Smith that he would be going for the 157 team. Since then, the wrestler has lived up to his Twitter handle, @ChampionAdjust, and it's paid off for him. http://bit.ly/1SUoIhY",Link,,,3/16/16 18:27, ,1088,1088,0,1780,1780,0,14,,3,,,3,,12,14,6,6,,,6,8,,,1,1,,1,,,1,,1745,1066,0,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154837309264625,https://www.facebook.com/ColumbiaMissourian/posts/10154837309264625,Democrats and Republicans may not always see eye to eye. But an Associated Press poll found that Missourians of either political stripe agree the economy is a top issue. What aspect of the economy is important to you? http://bit.ly/1Pczx8i,Link,,,3/16/16 16:00, ,593,593,0,1033,1033,0,2,,1,,,1,,2,2,,2,,,,2,,,0,0,,,,,,,1014,580,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154837032944625,https://www.facebook.com/ColumbiaMissourian/posts/10154837032944625,The Mizzou Women's Basketball is heading to the NCAA tournament for the first time in six years. And they'll bring two of the AP's All-SEC team members.,Link,,,3/16/16 14:20, ,3235,3235,0,4966,4966,0,166,,111,5,,112,5,74,81,48,28,,,52,29,,,0,0,,,,,,,2396,1428,0,0,47,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154836881489625,https://www.facebook.com/ColumbiaMissourian/posts/10154836881489625,"We may have wrapped up one election, but there's another coming up on April 4. One proposal residents will vote on: increasing teacher salaries. http://bit.ly/1Z1H6Ga",Link,,,3/16/16 13:20, ,98,98,0,141,141,0,1,,,,,,,1,1,1,,,,1,,,,0,0,,,,,,,122,85,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154836715259625,https://www.facebook.com/ColumbiaMissourian/posts/10154836715259625,"What do you get when you piece together a tennis ball, a chain and a piece of shiny ribbon attached to a mailbox? Columbia resident Joe Dillard used these items to build a contraption that notifies him when his mail has arrived. http://bit.ly/1ROaPNg",Link,,,3/16/16 12:15, ,1946,1946,0,3524,3524,0,68,,4,,,4,,66,70,57,11,,,58,12,,,1,1,,1,,,1,,3461,1910,0,0,66,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154836496789625,https://www.facebook.com/ColumbiaMissourian/posts/10154836496789625,"After Tuesday's election, Columbia voters decided to prohibit roll carts and prevent City Council from moving forward in any way on the issue for at least the next six months. What do you think of the city's ban on roll carts? http://bit.ly/1PbMP4Z",Link,,,3/16/16 11:10, ,503,503,0,653,653,0,37,2,2,,2,2,,35,46,16,25,,,18,28,,,1,1,,1,,,1,,544,413,0,0,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154836332269625,https://www.facebook.com/ColumbiaMissourian/posts/10154836332269625,Immigrants to Missouri primarily come from more than 18 European countries. Do you know what's your family's ancestral origin? The Missouri Digital Heritage Initiative provides a database to track naturalization records thanks to the sunshine law.,Link,,,3/16/16 10:13, ,236,236,0,367,367,0,5,,1,1,,1,1,4,4,3,1,,,3,1,,,0,0,,,,,,,323,207,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154836013119625,https://www.facebook.com/ColumbiaMissourian/posts/10154836013119625,"Imam Suhaib Webb captivated listeners on Tuesday at MU while he debunked common myths regarding American Muslims. Webb converted to Islam in college, and is an Oklahoma native.",Link,,,3/16/16 8:05, ,2929,2929,0,5374,5374,0,157,1,36,4,1,43,5,140,189,104,57,,,111,78,,,1,1,,1,,,1,,3217,1770,0,0,62,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154835690374625,https://www.facebook.com/ColumbiaMissourian/posts/10154835690374625:0,Primaries were tight in Missouri but not Boone County. And city voters wanted to keep the current trash system. Read more in our e-edition. http://bit.ly/2541meI,Photo,,,3/16/16 6:07, ,3019,3019,0,8418,8418,0,184,,20,4,,23,5,174,416,10,124,135,,10,166,240,,0,0,,,,,,,6460,1941,0,0,74,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154835436364625,https://www.facebook.com/ColumbiaMissourian/posts/10154835436364625,"MU junior Kevin Raher definitely puts on a show on the basketball court. But he's not playing the game, he's reffing it. http://bit.ly/1pKq4Ag",Link,,,3/16/16 4:34, ,5334,5334,0,8860,8860,0,255,1,31,5,1,32,5,244,330,187,100,,,203,127,,,4,5,1,3,,1,4,,5110,2892,0,0,122,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154834841094625,https://www.facebook.com/ColumbiaMissourian/posts/10154834841094625,"Presidential candidates Ted Cruz and Bernie Sanders scored the most votes in Boone County, but the rest of the state was a different story. Donald Trump and Hillary Clinton won their primaries in very close decisions. http://bit.ly/1PbbCGm",Link,,,3/15/16 23:07, ,2835,2835,0,4798,4798,0,166,4,12,3,4,12,3,157,190,74,89,,,82,108,,,3,3,1,2,,1,2,,3884,2322,0,0,140,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
